id,title,release_date,imdb_score
381,Stevie,Easter,7.9
381,Journey from the Fall,Easter,7.1
381,The Bronze,Easter,6.1
381,"Kumiko, the Treasure Hunter",Other,6.6
381,Red Hook Summer,SummerVacation,4.9
381,May it Last: A Portrait of the Avett Brothers,Other,8.5
382,Mr. Right,Easter,6.3
382,Dark Horse,SummerVacation,5.9
382,Love N' Dancing,Other,5.4
382,Wrecked,SummerVacation,5.3
382,Once I Was a Beehive,SummerVacation,6.2
382,Sons of Provo,Other,5.8
382,Chris & Don. A Love Story,SummerVacation,7.6
383,Loggerheads,Easter,7.1
383,Sonny,Easter,5.6
383,How the Garcia Girls Spent Their Summer,SummerVacation,6.3
383,Peggy Guggenheim: Art Addict,Christmas,7.1
383,Aftershock,SummerVacation,4.8
383,Survival of the Dead,SummerVacation,4.9
383,Crips and Bloods: Made in America,Other,6.9
384,Undertow,Christmas,6.6
384,The Afflicted,Easter,4.6
384,White on Rice,Easter,6.2
384,Sangre de mi sangre,Other,6.9
384,The Weathered Underground,Other,6.2
384,Gleason,SummerVacation,8.4
384,Call + Response,Other,7.1
384,The Endless,Easter,6.5
384,Glen Campbell: I'll Be Me,Other,8
385,Henry's Crime,Other,6
385,Ira & Abby,SummerVacation,6.5
385,American Chai,Other,6.2
385,Love Ranch,Other,5.6
385,The Catcher Was a Spy,SummerVacation,6.2
385,Extraction,Christmas,4.1
385,Harry & Snowman,Other,7.6
386,The Hebrew Hammer,Easter,6.1
386,Skills Like This,Easter,6.1
386,The Central Park Five,Easter,7.6
386,"Filth to Ashes, Flesh to Dust",Other,2.3
387,The Walker,SummerVacation,5.8
387,Prey for Rock & Roll,SummerVacation,6.2
387,D.E.B.S.,Easter,5.2
387,The Canyons,SummerVacation,3.8
388,October Baby,Easter,6.7
388,Robot Stories,Other,5.9
388,5 to 7,Other,7.1
388,Bubble,Other,6.6
388,Where's the Party Yaar?,SummerVacation,4.9
388,Stonewall Uprising,SummerVacation,7.2
389,Fidel,SummerVacation,7.5
389,The Stanford Prison Experiment,SummerVacation,6.9
389,Anything But Love,Other,6.1
389,The Slammin' Salmon,Other,6.4
389,Children Underground,Other,8.3
390,Elaine Stritch: Shoot Me,Other,7.5
390,Amy's Orgasm,Other,5.2
390,New York in the 50's,Other,6
390,Mine 9,Easter,7.4
390,Honeydripper,SummerVacation,6.6
390,The War Tapes,Easter,7.3
390,Brigsby Bear,Other,7.3
391,Officer Down,Other,5.5
391,Welcome to Me,SummerVacation,5.9
391,Amigo,SummerVacation,5.7
391,Games People Play: New York,Easter,3.9
391,The End of Poverty?,Christmas,7.4
392,3 Generations,Other,5.9
392,Full of It,SummerVacation,5.5
392,The Boys: The Sherman Brothers' Story,Easter,7.8
392,The Romantics,SummerVacation,5.1
392,First Morning,Christmas,6.6
392,Repo! The Genetic Opera,Christmas,6.6
392,Broken Bridges,Other,6.1
392,Lost River,Easter,5.8
393,Bounce: Behind the Velvet Rope,Other,6.5
393,Go for It!,SummerVacation,3.7
393,Bustin' Down the Door,SummerVacation,7
393,Drawing Restraint 9,Easter,6.5
393,In a Dream,Easter,7.7
394,Edmond,Christmas,6.2
394,New Suit,Other,5.7
394,Valley of the Heart's Delight,Easter,5.7
394,When the Road Bends... Tales of a Gypsy Caravan,SummerVacation,7.7
394,Bellflower,Easter,6.4
395,Dummy,Other,6.7
395,The Black Panthers: Vanguard of the Revolution,Other,7.3
395,Lizzie,Other,5.8
395,Funny Ha Ha,Easter,6.4
395,Brooklyn Rules,SummerVacation,6.3
395,Broken Hill,Other,6.3
395,Unsullied,SummerVacation,4.3
396,Constantine's Sword,Easter,7.1
396,Wristcutters: A Love Story,Christmas,7.3
396,Scottsboro: An American Tragedy,Other,7.3
396,The Future of Food,SummerVacation,7.8
396,Hometown Legend,Other,5.7
396,See What I'm Saying: The Deaf Entertainers Documentary,Easter,7.3
396,10 Years,Other,6.1
396,Iraq in Fragments,Other,7.3
397,Chicago 10,Other,7.4
397,Lovely Molly,SummerVacation,5.3
397,Manic,SummerVacation,7.3
397,Bart Got a Room,Easter,5.6
397,"Faith, Hope & Love",Easter,6.8
397,Freakonomics,Other,6.4
397,Chrystal,Other,6.6
398,Blackway,SummerVacation,5.3
398,Touching Home,Easter,5.8
398,Jinn,Easter,4.2
398,Unidentified,SummerVacation,3.4
398,Carlos Castaneda: Enigma of a Sorcerer,Other,5.5
398,My Name Is Bruce,Easter,6.2
398,Visual Acoustics,Other,7.4
398,Novitiate,Other,6.6
399,Dopamine,Other,6
399,30 Years to Life,Other,6
399,Road to Nowhere,Easter,5.4
399,Innocence,Other,4.6
399,A Place at the Table,Easter,6.9
399,The Loneliest Planet,Other,5.5
399,Marwencol,Other,7.6
400,Trucker,Easter,6.7
400,The War Within,Other,6.8
400,Lush,SummerVacation,4.6
400,What Alice Found,Other,6.5
400,InAPPropriate Comedy,SummerVacation,2.8
400,Saint John of Las Vegas,SummerVacation,5.7
400,Guerrilla: The Taking of Patty Hearst,SummerVacation,7.3
400,Any Day Now,Other,7.5
401,Battlefield America,SummerVacation,2.5
401,Best Worst Movie,Easter,7.3
402,The Bounce Back,Christmas,5.1
402,Magic Trip: Ken Kesey's Search for a Kool Place,SummerVacation,6.9
402,Blood Done Sign My Name,Other,6.6
402,Dolores,Other,6.9
402,Only the Strong Survive,SummerVacation,6.8
402,American Casino,SummerVacation,7.7
402,Handcart,Other,4.6
403,Revenge of the Electric Car,SummerVacation,7.2
403,Hesburgh,SummerVacation,7.8
403,Dorian Blues,Other,6.6
403,Royal Kill,Easter,2.9
403,My Uncle Rafael,Other,5.9
403,Down and Out with the Dolls,Easter,6
403,Flavors,SummerVacation,7.2
404,Middle of Nowhere,Other,6.4
404,Deli Man,Christmas,7
404,The Young Unknowns,Easter,4.7
404,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,Other,4.3
404,Feed the Fish,Other,6
404,Naked in Ashes,Other,7.9
404,The Last of Robin Hood,Christmas,5.7
405,A Glimpse Inside the Mind of Charles Swan III,Easter,4.8
405,Sky Kids,SummerVacation,6.9
405,Glastonbury,Easter,6.6
405,Lost and Found in Armenia,SummerVacation,6.2
405,The Good Guy,Other,5.8
405,The Last Sin Eater,Other,5.7
405,Cold Weather,Easter,6.2
406,Life After Beth,SummerVacation,5.6
406,8: The Mormon Proposition,Other,7
406,Seeing Other People,Easter,5.8
406,The Talent Given Us,SummerVacation,5.5
406,Thunder Soul,Other,7.5
407,Dirty Girl,SummerVacation,6.4
407,Shelter,Easter,7.7
407,The Puffy Chair,Easter,6.5
407,Falcon Rising,Christmas,5.8
407,Beeswax,Easter,5.9
408,Chuck,SummerVacation,6.5
408,Brother to Brother,Other,7.1
408,Family,Easter,6.2
408,Flow: For Love of Water,Christmas,7.6
409,Tim and Eric's Billion Dollar Movie,Other,5.4
409,The Invitation,Easter,6.6
409,Blaze,SummerVacation,6.6
409,Kings of the Evening,Other,5.9
409,Steve Jobs: The Man in the Machine,Other,6.9
409,Awesome; I Fuckin' Shot That!,Easter,7.5
409,Beautiful Boy,Christmas,6.6
409,Cutie and the Boxer,Christmas,7.2
409,Alive Inside,Other,8.2
410,The Golden Boys,Christmas,6
410,High School,Christmas,5.8
410,Lonesome Jim,Christmas,6.6
410,Cooties,Other,5.7
410,Boys Life 4: Four Play,SummerVacation,6.1
410,I Will Follow,Other,6
410,Rock School,SummerVacation,6.4
410,Baghead,Other,6
410,Mistaken for Strangers,Easter,7.3
410,Crazy Love,SummerVacation,7
411,Hounddog,Other,6.3
411,Beach Rats,Other,6.4
411,Bright Leaves,Other,7.1
411,Oy Vey! My Son Is Gay!!,Christmas,5.1
411,We Live in Public,Other,7.2
411,To Dust,Easter,5.8
412,Crazy on the Outside,Other,5.5
412,The Galapagos Affair: Satan Came to Eden,SummerVacation,6.7
412,Snipes,Other,5.6
412,Brotherly Love,Easter,6.7
412,The Great New Wonderful,Easter,5.6
412,Satanic,SummerVacation,3.7
412,Brooklyn Castle,Easter,7.3
413,A Family Affair,Other,5
413,Screen Door Jesus,Easter,5.2
413,Our Brand Is Crisis,Easter,7
413,Proud American,Other,1.1
413,The Cartel,Other,7.4
413,Heart of a Dog,Easter,7.1
414,Waking Sleeping Beauty,Other,7.6
414,Come Early Morning,SummerVacation,6.1
414,Steep,Other,7.4
414,Vidal Sassoon: The Movie,Christmas,6.4
414,"Life, Animated",Other,7.5
414,Art and Craft,Easter,7.1
415,Puncture,Easter,6.8
415,Uncertainty,SummerVacation,5.8
415,Hollywood Buddha,Easter,5
415,For the Bible Tells Me So,Other,7.8
415,The First Saturday in May,Easter,7.2
415,Before We Go,SummerVacation,6.8
415,Voyage of Time: The IMAX Experience,Other,7.9
416,Pearl Jam: Let's Play Two,Other,8.4
416,Cowboys and Angels,Easter,6
416,Breaking Upwards,Easter,6.2
416,Somewhere Between,SummerVacation,7.8
416,Cocaine Cowboys,Christmas,7.8
416,Were the World Mine,SummerVacation,6.9
417,Supermensch: The Legend of Shep Gordon,SummerVacation,7.4
417,Beware of Mr. Baker,SummerVacation,7.6
417,Manglehorn,SummerVacation,5.6
417,Momma's Man,SummerVacation,6
417,Constellation,Other,3.8
417,Afternoon Delight,Christmas,5.7
417,Our City Dreams,Other,6.7
417,Night Catches Us,Christmas,6.2
418,Rob the Mob,Easter,6.3
418,Brief Interviews with Hideous Men,Other,5.6
418,Just a Kiss,SummerVacation,5
418,The Grand,SummerVacation,6
418,Touchback,Easter,6.5
418,A.C.O.D.,Other,5.6
418,My Flesh and Blood,Other,8.2
418,Chalk,Easter,6.2
418,Prodigal Sons,SummerVacation,7.1
418,AmeriGeddon,SummerVacation,3.4
418,Rosenwald,SummerVacation,8
419,God Grew Tired of Us,Other,7.9
419,Blank City,Easter,7.1
420,No Such Thing,Christmas,6.1
420,Fuel,Other,7.5
420,Wasabi Tuna,SummerVacation,3.3
420,Oh My God,SummerVacation,6.1
420,Rosencrantz and Guildenstern Are Undead,Other,5.1
420,Mississippi Grind,SummerVacation,6.4
420,Passage to Zarahemla,Other,5.1
420,Somm,SummerVacation,7
421,The Mostly Unfabulous Social Life of Ethan Green,Easter,6.2
421,Chelsea Walls,SummerVacation,5.1
421,Wind Chill,SummerVacation,5.8
421,Them That Follow,SummerVacation,5.2
421,The Mudge Boy,Other,7.1
421,Escape from Tomorrow,SummerVacation,5.1
421,The Undefeated,SummerVacation,1.9
421,Lost Woods,Easter,2.4
421,Advanced Style,SummerVacation,7.3
422,Trumbo,SummerVacation,7.4
422,Super Capers: The Origins of Ed and the Missing Bullion,Easter,3.1
422,On the Outs,Easter,6.9
422,Jonestown: The Life and Death of Peoples Temple,Easter,7.8
422,Copperhead,SummerVacation,5.5
422,"Love, Kennedy",SummerVacation,6.5
423,Listen Up Philip,Other,6.3
423,Harvard Man,SummerVacation,4.9
423,Unbranded,Other,7.4
423,35 and Ticking,SummerVacation,5.6
423,Little Woods,Easter,6.1
423,Jimmy Vestvood: Amerikan Hero,SummerVacation,5.2
423,Chasing Trane: The John Coltrane Documentary,Easter,7.3
423,American Swing,Other,6.1
423,Monumental: In Search of America's National Treasure,Easter,5
424,The Alphabet Killer,Christmas,5.2
424,10th & Wolf,Easter,6.3
424,Tumbledown,Other,6.2
424,Butter,Other,6.2
424,The TV Set,Easter,6.5
424,The Windmill Movie,SummerVacation,6.3
424,Ciao America,Other,7.4
424,Strange Powers: Stephin Merritt and the Magnetic Fields,SummerVacation,7.2
425,Boy Culture,Other,6.8
425,Song One,Other,5.8
425,Streetballers,SummerVacation,5.6
425,We Are What We Are,Other,5.9
425,Code Black,SummerVacation,7.3
426,Explicit Ills,Easter,5.7
426,Bright Ones,Easter,7.2
426,The Hunting Ground,Other,7.4
426,Another Gay Sequel: Gays Gone Wild!,Christmas,4
426,2012: Time for Change,Other,7.1
427,A Decade Under the Influence,Other,7.6
427,What the Bleep!?: Down the Rabbit Hole,Easter,6.5
427,Rejoice and Shout,SummerVacation,6
427,An American Affair,Other,6.2
427,Never Been Thawed,Easter,6
427,My Kid Could Paint That,Christmas,7.1
427,Roman Polanski: Wanted and Desired,Christmas,7.2
427,Free the Mind,SummerVacation,6.2
428,Halston,SummerVacation,6.6
428,Martin & Orloff,Easter,6.6
428,LUV,Other,5.9
428,Dedication,Other,6.7
428,A Little Help,SummerVacation,5.6
428,Crazy Horse,Other,6.4
428,Freetown,Easter,4.7
429,Kabluey,SummerVacation,6.6
429,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Other,7.1
429,Afternoon of a Faun: Tanaquil Le Clercq,Other,7.3
429,Stolen,Other,6
429,Marina Abramovic: The Artist Is Present,SummerVacation,7.9
430,L.A. Twister,SummerVacation,5.9
430,The Garden,Easter,7.3
430,Snake & Mongoose,Other,5.7
430,Dancing Across Borders,Easter,6.3
431,Earth Days,SummerVacation,7.2
431,Easy,Easter,5.8
431,The Forgiveness of Blood,Other,6.8
431,Ellie Parker,Other,6.4
431,Interview with the Assassin,SummerVacation,6.5
431,Greetings from the Shore,Other,5.9
431,Racing Dreams,SummerVacation,7
432,Gang of Roses,Other,2.4
432,The Answer Man,Christmas,6.4
432,Hiding and Seeking: Faith and Tolerance After the Holocaust,Other,7.8
432,Evil Bong 3: The Wrath of Bong,Easter,3.7
432,The Love Witch,Easter,6.2
432,Before You Know It,SummerVacation,5
433,Term Life,Easter,5.5
433,Salvation Boulevard,SummerVacation,5.3
433,Flannel Pajamas,Other,5.9
433,The Punk Singer,Easter,7.4
433,Nas: Time Is Illmatic,Other,7.1
433,Cool It,SummerVacation,7
433,Starlet,SummerVacation,6.8
434,New Best Friend,Easter,5.3
434,Perestroika,Easter,4.4
434,John Dies at the End,Other,6.4
434,Teknolust,Other,5.3
434,Deadly Renovations,Other,2.9
434,Exporting Raymond,Other,6.9
434,Mutual Appreciation,SummerVacation,6.7
434,William Eggleston in the Real World,Christmas,6.4
435,Keep on Keepin' On,Easter,7.7
435,P.S. Your Cat Is Dead!,Other,5.4
435,Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche,Christmas,7.3
435,I Am a Sex Addict,Easter,6
435,Pray the Devil Back to Hell,SummerVacation,7.7
435,Long Strange Trip - The Untold Story of The Grateful Dead,SummerVacation,8.3
436,Tell Them Who You Are,SummerVacation,7.1
436,Beyond Vanilla,Other,5.4
436,Sinbad: The Fifth Voyage,Other,5.6
436,Gotta Dance,Easter,7.6
436,Piercing,Other,5.6
436,Complete Unknown,SummerVacation,5.4
437,What They Had,Christmas,6.6
437,As Good as Dead,Other,5.2
437,Coyote County Loser,Other,6.2
437,The Vault,Other,4.8
437,Computer Chess,Christmas,6.3
437,Straight-Jacket,Easter,6.6
437,12 and Holding,SummerVacation,7.5
437,Trial by Fire,SummerVacation,6.8
437,Death of a Dynasty,SummerVacation,3.6
438,Believe in Me,Other,7.1
438,Donnie Darko,Other,8
438,Inhale,Other,6.6
438,Lana's Rain,Other,6.5
438,"Me & You, Us, Forever",Other,3.8
438,Sir! No Sir!,Other,7.7
438,The Big Gay Musical,SummerVacation,6.4
438,A Band Called Death,SummerVacation,7.5
438,Ballet 422,Easter,6.2
439,Winter Passing,SummerVacation,6.3
439,Europa Report,SummerVacation,6.4
439,Hatchet,Easter,5.7
439,Save Me,Other,6.7
440,Framing John DeLorean,SummerVacation,6.4
440,Death in Love,SummerVacation,4.8
440,Luster,Easter,5.5
440,Citizen Jane: Battle for the City,Easter,7
440,David and Goliath,Easter,4.3
440,The Lottery,SummerVacation,7
440,Spinning Plates,Other,7.1
441,American Storytellers,Easter,7.7
441,Final: The Rapture,Other,5.7
441,Time Out of Mind,Other,5.7
441,The Harimaya Bridge,SummerVacation,6.4
441,Weather Girl,SummerVacation,5.8
441,Slaughter Creek,Easter,3.1
441,Monsters and Men,Other,5.7
441,Kids for Cash,SummerVacation,7.1
442,Downloading Nancy,SummerVacation,5.8
442,Humboldt County,Other,6.4
442,Gore Vidal: The United States of Amnesia,Other,7.7
442,Tom Dowd & the Language of Music,Other,8.3
442,Merchants of Doubt,Christmas,7.7
442,The Other Dream Team,Other,8.4
442,The Real Dirt on Farmer John,Other,7.4
443,What Would Jesus Buy?,Christmas,6.4
443,White Girl,Christmas,5.7
443,Coherence,SummerVacation,7.2
443,The Year of the Yao,SummerVacation,7.3
443,The Guys,Christmas,6.4
443,Tying the Knot,SummerVacation,7
443,Spark: A Burning Man Story,SummerVacation,6.2
443,Al Franken: God Spoke,Easter,6.4
443,Patti Smith: Dream of Life,Easter,7.2
443,God of Vampires,SummerVacation,4
443,David Lynch: The Art Life,Easter,7.2
444,Dirty Love,SummerVacation,3.6
444,I Want Someone to Eat Cheese With,Easter,6.1
444,Fireflies in the Garden,SummerVacation,6.5
444,Mini's First Time,SummerVacation,5.8
444,I Do... Until I Don't,Other,4.6
444,Walt & El Grupo,Easter,6.3
444,Who Will Write Our History,SummerVacation,7.5
444,Gimme the Loot,Other,6.6
444,Kumar<U+00C3><U+00A9>,Easter,7.5
445,The Journey,SummerVacation,7.1
445,Ballast,Other,6.9
445,If I Die Tonight,Other,6.5
445,Puffs: Filmed Live Off Broadway,SummerVacation,8.7
446,Cover,Other,5.4
446,Absolute Wilson,Other,7
446,Liars Club,Christmas,6.7
446,Justice,SummerVacation,6.4
446,Garmento,Easter,6.2
446,A Wink and a Smile,SummerVacation,7
446,How to Survive a Plague,Christmas,7.6
446,Cropsey,Easter,6.3
447,Public Speaking,Christmas,7.7
447,Fay Grim,Other,6.2
447,Vigilante Diaries,SummerVacation,6.3
447,Red Doors,Other,6.4
447,Stonewall,Other,5.2
447,Redwood Highway,Easter,6.4
447,Ain't in It for My Health: A Film About Levon Helm,Easter,7.2
447,Scotty and the Secret History of Hollywood,SummerVacation,6.6
448,The Open Road,SummerVacation,5.4
448,Hidden in Plain Sight,SummerVacation,6.5
448,Deal,SummerVacation,5.4
448,Music Within,Other,7.3
448,28 Hotel Rooms,Christmas,5.8
448,The Last Five Years,Other,5.9
449,Going Shopping,Other,4.7
449,Ping Pong Playa,Other,5.9
449,The Gospel According to Andr<U+00C3><U+00A9>,SummerVacation,6.3
449,The Human Experience,SummerVacation,7.1
449,The Man in 3B,Christmas,5.1
449,Una noche,Other,6.7
450,Violet & Daisy,SummerVacation,6.1
450,Crazy as Hell,Other,5.9
450,Finding Amanda,Easter,5.5
450,After Freedom,SummerVacation,6.6
450,Severed Ways: The Norse Discovery of America,SummerVacation,4.6
450,The Wind,Easter,5.5
450,The Fits,Other,6.7
451,Blessed Is the Match: The Life and Death of Hannah Senesh,Other,7
451,Smiley Face,Other,5.8
451,America the Beautiful,Easter,6.9
451,Down to the Bone,Easter,6.7
451,GasLand,Other,7.7
451,Dean,SummerVacation,6.2
451,America: Freedom to Fascism,SummerVacation,8
451,Bettie Page Reveals All,Christmas,7.1
451,Escape Fire: The Fight to Rescue American Healthcare,Other,7.3
451,Mister America,Other,6.6
452,The Zodiac,SummerVacation,5.4
452,Showboy,SummerVacation,5.1
452,Limelight,Easter,6.7
452,An Unreasonable Man,Other,7.9
452,August Evening,SummerVacation,6.9
452,Big Star: Nothing Can Hurt Me,Easter,7
452,Naked Fame,SummerVacation,5.1
452,Gook,Other,7
452,Between Love & Goodbye,Other,5.7
453,Band Aid,SummerVacation,6.6
453,Knights of Badassdom,SummerVacation,5.6
453,Love and a Bullet,SummerVacation,5.1
453,Hollywood Dreams,SummerVacation,4.2
453,Dare,SummerVacation,5.8
453,The Magic of Belle Isle,SummerVacation,7
453,Color of the Cross,Christmas,2.9
453,We the Animals,SummerVacation,6.9
453,Shoot Down,Easter,5.7
453,Crime After Crime,SummerVacation,7.6
453,The Investigator,Other,5.3
454,Boulevard,SummerVacation,5.8
454,Women in Trouble,SummerVacation,5.7
454,Cartas a Elena,Easter,5.9
454,A Four Letter Word,Easter,5.4
454,Crown Heights,SummerVacation,6.5
454,Putty Hill,Other,5.9
454,Hell House,Easter,6.8
455,Mozart and the Whale,Other,6.9
455,Carter High,Other,5.1
455,Fabled,SummerVacation,5.2
455,"Sex, Politics & Cocktails",SummerVacation,4.1
455,The Missing Person,Christmas,6.1
455,Cowgirls 'n Angels,SummerVacation,6.1
455,The Witness,SummerVacation,7
455,Ca$h,Easter,6
455,Shotgun Stories,Easter,7.2
455,Body of War,Other,7.8
455,American Satan,Other,5.5
456,Holly,Other,6.8
456,William S. Burroughs: A Man Within,Christmas,7.2
456,The New Twenty,SummerVacation,5.1
456,Night at the Golden Eagle,SummerVacation,5.9
457,The Anarchist Cookbook,SummerVacation,5.1
457,God the Father,Other,6
457,Experimenter,Other,6.6
457,Adventures of Power,Other,5.9
457,Eva Hesse,Easter,7
457,Drivers Wanted,SummerVacation,6.9
457,Chooch,Easter,4
457,The Business of Being Born,Other,7.4
457,Farmageddon,SummerVacation,7.1
457,The United States of Autism,Easter,6.3
457,City of Ghosts,SummerVacation,7.4
458,One Track Heart: The Story of Krishna Das,SummerVacation,6.6
458,The Slaughter Rule,Other,6
458,Suits on the Loose,Other,5.4
458,Vulgar,Easter,5.3
458,Take Out,Other,7
458,Burn,Easter,7.5
459,Be Natural: The Untold Story of Alice Guy-Blach<U+00C3><U+00A9>,Christmas,7.5
459,The Legend of Leigh Bowery,SummerVacation,7.4
459,WMD: Weapons of Mass Deception,SummerVacation,7.7
459,Dark Matter,Easter,6
459,Finding Joe,Other,6.7
459,Unconscious,SummerVacation,6.6
459,Home,SummerVacation,5.7
459,Rich Hill,SummerVacation,7.2
460,Gypsy 83,SummerVacation,6.9
460,Take Every Wave: The Life of Laird Hamilton,Easter,7.3
460,April Showers,Easter,5.8
460,Manfast,Easter,3.5
460,The Overnighters,Other,7.4
460,Last Dance,SummerVacation,7.4
460,Happy Valley,Easter,6.3
461,Splinterheads,Other,5.9
461,ShowBusiness: The Road to Broadway,Easter,7.9
461,The Obama Effect,SummerVacation,1.8
461,Pipe Dream,Christmas,5.9
461,Allah Made Me Funny: Live in Concert,Other,5.7
461,Snowmen,Christmas,6.1
462,Tennessee,Easter,5.5
462,Please Stand By,Other,6.7
462,Camera Obscura,Other,4.2
462,The Perfect Family,Easter,5.7
462,Chocolate City,SummerVacation,3.9
462,My Brother,Easter,5.6
462,Slutty Summer,SummerVacation,5
463,Marjorie Prime,Other,6.3
463,Vajra Sky Over Tibet,Other,7.3
463,A Foreign Affair,Other,6
